size: 108
sub2: http://www.okkam.org/oaie/restaurant2-restaurant1

sub1: http://www.okkam.org/oaie/restaurant1-restaurant0
sub2: http://www.okkam.org/oaie/restaurant2-restaurant0

sub1: http://www.okkam.org/oaie/restaurant1-restaurant99
sub2: http://www.okkam.org/oaie/restaurant2-restaurant99

sub1: http://www.okkam.org/oaie/restaurant1-restaurant9
sub2: http://www.okkam.org/oaie/restaurant2-restaurant9

sub1: http://www.okkam.org/oaie/restaurant1-restaurant8
sub2: http://www.okkam.org/oaie/restaurant2-restaurant8

sub1: http://www.okkam.org/oaie/restaurant1-restaurant81
sub2: http://www.okkam.org/oaie/restaurant2-restaurant81

sub1: http://www.okkam.org/oaie/restaurant1-restaurant80
sub2: http://www.okkam.org/oaie/restaurant2-restaurant80

sub1: http://www.okkam.org/oaie/restaurant1-restaurant83
sub2: http://www.okkam.org/oaie/restaurant2-restaurant83

sub1: http://www.okkam.org/oaie/restaurant1-restaurant82
sub2: http://www.okkam.org/oaie/restaurant2-restaurant82

sub1: http://www.okkam.org/oaie/restaurant1-restaurant85
sub2: http://www.okkam.org/oaie/restaurant2-restaurant85

sub1: http://www.okkam.org/oaie/restaurant1-restaurant84
sub2: http://www.okkam.org/oaie/restaurant2-restaurant84

sub1: http://www.okkam.org/oaie/restaurant1-restaurant87
sub2: http://www.okkam.org/oaie/restaurant2-restaurant87

sub1: http://www.okkam.org/oaie/restaurant1-restaurant86
sub2: http://www.okkam.org/oaie/restaurant2-restaurant86

sub1: http://www.okkam.org/oaie/restaurant1-restaurant89
sub2: http://www.okkam.org/oaie/restaurant2-restaurant89

sub1: http://www.okkam.org/oaie/restaurant1-restaurant88
sub2: http://www.okkam.org/oaie/restaurant2-restaurant88

sub1: http://www.okkam.org/oaie/restaurant1-restaurant30
sub2: http://www.okkam.org/oaie/restaurant2-restaurant30

sub1: http://www.okkam.org/oaie/restaurant1-restaurant32
sub2: http://www.okkam.org/oaie/restaurant2-restaurant32

sub1: http://www.okkam.org/oaie/restaurant1-restaurant31
sub2: http://www.okkam.org/oaie/restaurant2-restaurant31

sub1: http://www.okkam.org/oaie/restaurant1-restaurant34
sub2: http://www.okkam.org/oaie/restaurant2-restaurant34

sub1: http://www.okkam.org/oaie/restaurant1-restaurant33
sub2: http://www.okkam.org/oaie/restaurant2-restaurant33

sub1: http://www.okkam.org/oaie/restaurant1-restaurant36
sub2: http://www.okkam.org/oaie/restaurant2-restaurant36

sub1: http://www.okkam.org/oaie/restaurant1-restaurant35
sub2: http://www.okkam.org/oaie/restaurant2-restaurant35

sub1: http://www.okkam.org/oaie/restaurant1-restaurant38
sub2: http://www.okkam.org/oaie/restaurant2-restaurant38

sub1: http://www.okkam.org/oaie/restaurant1-restaurant37
sub2: http://www.okkam.org/oaie/restaurant2-restaurant37

sub1: http://www.okkam.org/oaie/restaurant1-restaurant39
sub2: http://www.okkam.org/oaie/restaurant2-restaurant39

sub1: http://www.okkam.org/oaie/restaurant1-restaurant106
sub2: http://www.okkam.org/oaie/restaurant2-restaurant106

sub1: http://www.okkam.org/oaie/restaurant1-restaurant105
sub2: http://www.okkam.org/oaie/restaurant2-restaurant105

sub1: http://www.okkam.org/oaie/restaurant1-restaurant104
sub2: http://www.okkam.org/oaie/restaurant2-restaurant104

sub1: http://www.okkam.org/oaie/restaurant1-restaurant103
sub2: http://www.okkam.org/oaie/restaurant2-restaurant103

sub1: http://www.okkam.org/oaie/restaurant1-restaurant102
sub2: http://www.okkam.org/oaie/restaurant2-restaurant102

sub1: http://www.okkam.org/oaie/restaurant1-restaurant101
sub2: http://www.okkam.org/oaie/restaurant2-restaurant101

sub1: http://www.okkam.org/oaie/restaurant1-restaurant100
sub2: http://www.okkam.org/oaie/restaurant2-restaurant100

sub1: http://www.okkam.org/oaie/restaurant1-restaurant21
sub2: http://www.okkam.org/oaie/restaurant2-restaurant21

sub1: http://www.okkam.org/oaie/restaurant1-restaurant109
sub2: http://www.okkam.org/oaie/restaurant2-restaurant109

sub1: http://www.okkam.org/oaie/restaurant1-restaurant108
sub2: http://www.okkam.org/oaie/restaurant2-restaurant108

sub1: http://www.okkam.org/oaie/restaurant1-restaurant107
sub2: http://www.okkam.org/oaie/restaurant2-restaurant107

sub1: http://www.okkam.org/oaie/restaurant1-restaurant23
sub2: http://www.okkam.org/oaie/restaurant2-restaurant23

sub1: http://www.okkam.org/oaie/restaurant1-restaurant22
sub2: http://www.okkam.org/oaie/restaurant2-restaurant22

sub1: http://www.okkam.org/oaie/restaurant1-restaurant25
sub2: http://www.okkam.org/oaie/restaurant2-restaurant25

sub1: http://www.okkam.org/oaie/restaurant1-restaurant24
sub2: http://www.okkam.org/oaie/restaurant2-restaurant24

sub1: http://www.okkam.org/oaie/restaurant1-restaurant27
sub2: http://www.okkam.org/oaie/restaurant2-restaurant27

sub1: http://www.okkam.org/oaie/restaurant1-restaurant26
sub2: http://www.okkam.org/oaie/restaurant2-restaurant26

sub1: http://www.okkam.org/oaie/restaurant1-restaurant29
sub2: http://www.okkam.org/oaie/restaurant2-restaurant29

sub1: http://www.okkam.org/oaie/restaurant1-restaurant28
sub2: http://www.okkam.org/oaie/restaurant2-restaurant28

sub1: http://www.okkam.org/oaie/restaurant1-restaurant50
sub2: http://www.okkam.org/oaie/restaurant2-restaurant50

sub1: http://www.okkam.org/oaie/restaurant1-restaurant52
sub2: http://www.okkam.org/oaie/restaurant2-restaurant52

sub1: http://www.okkam.org/oaie/restaurant1-restaurant51
sub2: http://www.okkam.org/oaie/restaurant2-restaurant51

sub1: http://www.okkam.org/oaie/restaurant1-restaurant111
sub2: http://www.okkam.org/oaie/restaurant2-restaurant111

sub1: http://www.okkam.org/oaie/restaurant1-restaurant54
sub2: http://www.okkam.org/oaie/restaurant2-restaurant54

sub1: http://www.okkam.org/oaie/restaurant1-restaurant53
sub2: http://www.okkam.org/oaie/restaurant2-restaurant53

sub1: http://www.okkam.org/oaie/restaurant1-restaurant110
sub2: http://www.okkam.org/oaie/restaurant2-restaurant110

sub1: http://www.okkam.org/oaie/restaurant1-restaurant56
sub2: http://www.okkam.org/oaie/restaurant2-restaurant56

sub1: http://www.okkam.org/oaie/restaurant1-restaurant55
sub2: http://www.okkam.org/oaie/restaurant2-restaurant55

sub1: http://www.okkam.org/oaie/restaurant1-restaurant58
sub2: http://www.okkam.org/oaie/restaurant2-restaurant58

sub1: http://www.okkam.org/oaie/restaurant1-restaurant57
sub2: http://www.okkam.org/oaie/restaurant2-restaurant57

sub1: http://www.okkam.org/oaie/restaurant1-restaurant59
sub2: http://www.okkam.org/oaie/restaurant2-restaurant59

sub1: http://www.okkam.org/oaie/restaurant1-restaurant41
sub2: http://www.okkam.org/oaie/restaurant2-restaurant41

sub1: http://www.okkam.org/oaie/restaurant1-restaurant40
sub2: http://www.okkam.org/oaie/restaurant2-restaurant40

sub1: http://www.okkam.org/oaie/restaurant1-restaurant43
sub2: http://www.okkam.org/oaie/restaurant2-restaurant43

sub1: http://www.okkam.org/oaie/restaurant1-restaurant42
sub2: http://www.okkam.org/oaie/restaurant2-restaurant42

sub1: http://www.okkam.org/oaie/restaurant1-restaurant45
sub2: http://www.okkam.org/oaie/restaurant2-restaurant45

sub1: http://www.okkam.org/oaie/restaurant1-restaurant44
sub2: http://www.okkam.org/oaie/restaurant2-restaurant44

sub1: http://www.okkam.org/oaie/restaurant1-restaurant47
sub2: http://www.okkam.org/oaie/restaurant2-restaurant47

sub1: http://www.okkam.org/oaie/restaurant1-restaurant46
sub2: http://www.okkam.org/oaie/restaurant2-restaurant46

sub1: http://www.okkam.org/oaie/restaurant1-restaurant49
sub2: http://www.okkam.org/oaie/restaurant2-restaurant49

sub1: http://www.okkam.org/oaie/restaurant1-restaurant48
sub2: http://www.okkam.org/oaie/restaurant2-restaurant48

